iin,card_brand,card_sub_brand,card_type,card_category,country_code,bank_name,bank_url,bank_phone,bank_city
474472,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
551697,MASTERCARD,"","","",US,FIRST CONVENIENCE,"",8006779801,""
496623,VISA,"","","",MY,MAYBANK,"",1300886688,""
540313,MASTERCARD,"","","",US,FARMERS MERCHANTS BANK OF LONG BEACH,"",7144653131,""
552437,MASTERCARD,"","","",US,FIRST NIAGARA,"",8006260900,""
525664,MASTERCARD,"","","",BR,ITAU,"",551121554828,""
546540,MASTERCARD,"","","",US,SUNTRUST,"",8007868787,""
549186,MASTERCARD,"","","",MY,MAYBANK,"",1300886688,""
434256,VISA,"","","",US,WELLS FARGO,"",8008693557,""
406042,VISA,"","","",US,CHASE,"",8009359935,""
545313,MASTERCARD,"","","",US,"FIDELITY INFORMATION SERVICES, INC.","",8646799000,""
425627,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
546540,MASTERCARD,"","","",US,SUNTRUST,"",8007868787,""
496623,VISA,"","","",MY,MAYBANK,"",1300886688,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
474477,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
515599,MASTERCARD,"","","",US,CAPITAL ONE,"",8009557070,""
530056,MASTERCARD,"","","",MX,BANAMEX,"","",""
371512,AMEX,"","","",US,AMERICAN EXPRESS,"",8005284800,""
415956,VISA,"","","",TR,FINANSBANK,"",4440900,""
434258,VISA,"","","",US,WELLSFARGO,"",8008693557,""
423910,VISA,"","","",US,ARVEST BANK,"",8776182548,""
526471,MASTERCARD,"","","",SG,POSB,"",6563396666,""
549186,MASTERCARD,"","","",MY,MAYBANK,"",1300886688,""
421316,VISA,"","","",MX,HSBC,"",018007124825,""
482857,VISA,"","","",US,WELLS FARGO,"",8008693557,""
438972,VISA,"","","",US,CITIZENS NATIONAL,"",9729384300,""
440694,VISA,"","","",BR,HSBC,"",5545322202030,""
499897,VISA,"","","",DE,"","",493033023444,""
475747,VISA,"","","",GB,NATWEST,"",08457114477,""
454657,VISA,"","","",AR,ICBC,"",541143793434,""
552115,MASTERCARD,"","","",MY,CIMB,"",60362047722,""
511392,MASTERCARD,"","","",US,CHASE,"",2091717,""
414170,VISA,"","","",MY,"","",622,""
416422,VISA,"","","",US,KINECTA FEDERAL CREDIT UNION,"",8004183942,""
457070,VISA,"","","",MY,RHBBANK,"",60392068118,""
474478,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
433477,VISA,"","","",US,FIRST CITIZENS BANK & TRUST COMPANY,"",8883234732,""
453270,VISA,"","","",US,"WELLS FARGO BANK, N.A.","","",""
405306,VISA,"","","",MX,BANAMEX,"",8002262639,""
446031,VISA,"","","",MY,MAYBANK,"",60378443696,""
450644,VISA,"","","",CA,CIBC,"",8004652422,""
429475,VISA,"","","",US,REGIONS BANK,"",(504) 278-1650,""
427360,VISA,"","","",DE,DORTMUNDER VOLKSBANK,"","",""
414170,VISA,"","","",MY,"","",622,""
449221,VISA,"","","",US,BANK OF OKLAHOMA,"",(918) 588-8612,""
539039,MASTERCARD,"","","",BR,ITAU,"",551140014848,""
491283,VISA,"","","",MX,HSBC,"",525557213390,""
414170,VISA,"","","",MY,"","",622,""
377038,AMEX,"","","",VE,CORP BANCA,"","",""
546616,MASTERCARD,"","","",US,CITI,"",8887662484,""
406669,VISA,"","","",BR,BRADESCO,"",551133382822,""
544927,MASTERCARD,"","","",US,KEYBANK NATIONAL ASSOCIATION,"",8005392968,""
535316,MASTERCARD,"","","",AU,COMMONWEALTH BANK OF AUSTRALIA,"",61132221,""
547046,MASTERCARD,"","","",MX,SANTANDER,"",8003077309,""
414170,VISA,"","","",MY,"","",622,""
526334,MASTERCARD,"","","",DK,SYDBANK,"",30209610,""
376763,AMEX,"","","",US,AMERICAN EXPRESS,"",8005284800,""
414170,VISA,"","","",MY,"","",622,""
537830,MASTERCARD,"","","",MX,BANCO WALMART,"","",""
524337,MASTERCARD,"","","",CA,CAPITAL ONE,"",8666407858,""
441132,VISA,"","","",VE,B.O.D,"",8007040545,""
545238,MASTERCARD,"","","",US,BARCLAYS,"",8666569716,""
377293,AMEX,"","","",US,AMERICAN EXPRESS,"",8882583741,""
455358,VISA,"","","",MY,PUBLIC BANK BERHAD,"",69,""
403766,VISA,"","","",US,U.S. BANK N.A.,"",8005583424,""
450228,VISA,"","","",CA,CIBC,"",5148614653,""
531262,MASTERCARD,"","","",US,BANK OF AMERICA,"",8004321000,""
473691,VISA,"","","",US,WALMART,"",8779374098,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
447091,VISA,"","","",US,GE CAPITAL RETAIL,"",8779374098,""
442828,VISA,"","","",US,USBANK,"",8002858585,""
487309,VISA,"","","",US,"WELLS FARGO BANK IOWA, NATIONAL ASSOCIATION","",8008693557,""
511398,MASTERCARD,"","","",US,CHASE,"",8005233273,""
450553,VISA,"","","",CA,CIBC,"",8004654653,""
408245,VISA,"","","",MX,BANAMEX,"",8002262639,""
436618,VISA,"","","",US,USBANK,"",8008722657,""
434257,VISA,"","","",US,WELLS FARGO,"",8008693557,""
531250,MASTERCARD,"","","",US,BANK OF AMERICA,"",8006228731,""
519603,MASTERCARD,"","","",MY,CIMB,"",1300880900,""
552319,MASTERCARD,"","","",US,CAPITAL ONE,"",8887635655,""
540912,MASTERCARD,"","","",ID,BANK CENTRAL ASIA,"",500888,""
443244,VISA,"","","",US,USBANK,"","",""
548234,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
442644,VISA,"","","",US,WELLS FARGO BANK (ARIZONA) N.A.,"",8008693557,""
426684,VISA,"","","",US,CHASE,"",8005243880,""
436618,VISA,"","","",US,USBANK,"",8008722657,""
540168,MASTERCARD,"","","",US,CHASE,"",8005243880,""
515597,MASTERCARD,"","","",US,CAPITAL ONE,"",8004771024,""
414720,VISA,"","","",US,CHASE,"",8005243880,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
550800,MASTERCARD,"","","",US,FIRST ALLIANCE ,"",1,""
491283,VISA,"","","",MX,HSBC,"",525557213390,""
457066,VISA,"","","",MY,RHB BANK BERHAD,"",1300888080,""
546616,MASTERCARD,"","","",US,CITI,"",8887662484,""
473703,VISA,"","","",US,WELLS FARGO,"",8008693557,""
551697,MASTERCARD,"","","",US,FIRST CONVENIENCE,"",8006779801,""
455656,VISA,"","","",US,"","",34-958-244479,""
548234,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
454805,VISA,"","","",AD,CREDIT ANDORRA,"",376888700,""
552318,MASTERCARD,"","","",US,CAPITAL ONE,"",8887635655,""
526218,MASTERCARD,"","","",US,"CITIBANK SOUTH DAKOTA, N.A.","",8009450258,""
548696,MASTERCARD,"","","",DE,DZ BANK AG DEUTSCHE ZENTRAL- GENOSSENSCHAFTSBANK,"",491805585252,""
406095,VISA,"","","",US,NAVY FEDERAL CREDIT UNION,"",8888426328,""
552316,MASTERCARD,"","","",BR,BRADESCO,"",40020022,""
422061,VISA,"","","",BR,SANTANDER BANESPA,"",08007023535,""
425908,VISA,"","","",US,WELLS FARGO,"",8002255935,""
546533,MASTERCARD,"","","",US,RENASANT,"",8006801601,""
473703,VISA,"","","",US,WELLS FARGO,"",8008693557,""
442788,VISA,"","","",US,CITIZENS,"",8009229999,""
434769,VISA,"","","",US,CHASE,"",9852498250,""
403142,VISA,"","","",US,UNIVERSITY CREDIT UNION,"",3053241009,""
446542,VISA,"","","",US,"WELLS FARGO BANK NEVADA, N.A.","",8006424720,""
459914,VISA,"","","",MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,"",60326128121,""
480398,VISA,"","","",US,VENTURA COUNTY FEDERAL CREDIT UNION,"",8054774000,""
412800,VISA,"","","",US,CITI,"",8009505114,""
407928,VISA,"","","",US,ATHENS STATE,"",8003838000,""
546616,MASTERCARD,"","","",US,CITI,"",8887662484,""
490744,VISA,"","","",DE,POSTBANK,"",01803040666,""
485240,VISA,"","","",US,PSFCU,"",8002972181,""
471937,VISA,"","","",US,DUPONT GOODRICH,"",4097272351,""
486796,VISA,"","","",US,CHASE,"",8009359935,""
552640,MASTERCARD,"","","",BR,ITAU,"",551132353737,""
460282,VISA,"","","",US,CAMPUS FEDERAL CREDIT UNION,"",8887698841,""
450935,VISA,"","","",MY,STANDARD CHARTERED BANK MALAYSIA BERHAD,"",0121,""
484541,VISA,"","","",US,SECU,"",2812854551,""
527520,MASTERCARD,"","","",US,BANK OF AMERICA,"",8006886086,""
473702,VISA,"","","",US,WELLS FARGO,"",8008693557,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
453279,VISA,"","","",US,"WELLS FARGO BANK, N.A.","","",""
535316,MASTERCARD,"","","",AU,COMMONWEALTH BANK OF AUSTRALIA,"",61132221,""
537160,MASTERCARD,"","","",US,SECURITY SERVICE FEDERAL CREDIT UNION,"",2104764000,""
547015,MASTERCARD,"","","",MX,SANTANDER SERFIN,"",525551694300,""
542432,MASTERCARD,"","","",US,"FIFTH THIRD BANK, THE","",8009723030,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
429313,VISA,"","","",MY,AMBANK,"",60321788888,""
446540,VISA,"","","",US,"WELLS FARGO BANK NEVADA, N.A.","",8006424720,""
480209,VISA,"","","",US,USBANK,"",8006733555,""
549035,MASTERCARD,"","","",US,BANK OF AMERICA,"",8007329194,""
529115,MASTERCARD,"","","",US,CAPITAL ONE BANK,"",8009557070,""
406095,VISA,"","","",US,NAVY FEDERAL CREDIT UNION,"",8888426328,""
544303,MASTERCARD,"","","",US,FIRST PROGRESS,"",8667065543,""
456474,VISA,"","","",AU,VICTORIA TEACHERS CREDIT UNION,"",61398348560,""
485320,VISA,"","","",US,SKYLIGHT,"",8006863363,""
473157,VISA,"","","",US,NATIONAL BANK OF ARIZONA,"",8004978168,""
429320,VISA,"","","",MY,HONG LEONG BANK BERHAD,"",60376268899,""
474472,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
551697,MASTERCARD,"","","",US,FIRST CONVENIENCE,"",8006779801,""
414170,VISA,"","","",MY,"","",622,""
528851,MASTERCARD,"","","",MX,BANAMEX,"",8663704063,""
414170,VISA,"","","",MY,"","",622,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
410180,VISA,"","","",MX,BBVA BANCOMER,"",018002262663,""
459914,VISA,"","","",MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,"",60326128121,""
549138,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
554629,MASTERCARD,"","","",MX,BBVA BANCOMER,"","",""
547415,MASTERCARD,"","","",US,BANK OF AMERICA,"",8006731044,""
467010,VISA,"","","",US,NATIONSBANK OF DELAWARE N.A.,"",8669025860,""
474488,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
403495,VISA,"","","",US,PNCBANK,"",8772872654,""
515563,MASTERCARD,"","","",US,CHASE,"",8009359935,""
438857,VISA,"","","",US,CHASE,"",8005377783,""
510371,MASTERCARD,"","","",US,WESBANCO,"",8009059043,""
443264,VISA,"","","",US,USBANK,"",8008722657,""
514045,MASTERCARD,"","","",AU,AUSSIE,"",61386996997,""
547146,MASTERCARD,"","","",MX,SANTANDER SERFIN,"",8003077309,""
491284,VISA,"","","",MX,HSBC,"",8003969665,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
529001,MASTERCARD,"","","",MX,BANAMEX,"",6144334094,""
431307,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
520416,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
371543,AMEX,"","","",US,AMERICAN EXPRESS,"",8772583254,""
541555,MASTERCARD,"","","",BR,ITAU,"",551121554828,""
531250,MASTERCARD,"","","",US,BANK OF AMERICA,"",8006228731,""
424604,VISA,"","","",US,U.S. BANK N.A. ND,"",8003445696,""
498401,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",8003969665,""
480213,VISA,"","","",US,"CAPITAL ONE, F.S.B.","",8008670904,""
491284,VISA,"","","",MX,HSBC,"",8003969665,""
403995,VISA,"","","",US,METABANK,"",8663877363,""
558158,MASTERCARD,"","","",US,PAYPAL,"",8668886080,""
438857,VISA,"","","",US,CHASE,"",8005377783,""
460727,VISA,"","","",US,RICHLAND,"",4195258791,""
411911,VISA,"","","",SG,DBS,"",6563272265,""
520953,MASTERCARD,"","","",NL,RABOBANK,"",31887226777,""
462974,VISA,"","","",MX,INBURSA,"",54478000,""
428332,VISA,"","","",MY,MAYBANK,"",60378443696,""
552302,MASTERCARD,"","","",MY,STANDARD CHARTERED,"","",""
457193,VISA,"","","",DK,SPAR NORD,"",4596344000,""
518759,MASTERCARD,"","","",BR,"BANCO DO BRASIL, S.A.","",551151808220,""
549186,MASTERCARD,"","","",MY,MAYBANK,"",1300886688,""
477291,VISA,"","","",MX,BBVA BANCOMER,"",52262663,""
521887,MASTERCARD,"","","",MY,OCBC,"",60383175000,""
414720,VISA,"","","",US,CHASE,"",8005243880,""
437766,VISA,"","","",MY,"","",60326123399,""
525662,MASTERCARD,"","","",BR,ITAU,"",08007244850,""
443159,VISA,"","","",MY,HONG LEONG,"",1800388830,""
426429,VISA,"","","",US,BANK OF AMERICA,"",8004212110,""
411776,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
533248,MASTERCARD,"","","",US,COMERICA,"",8887411115,""
454683,VISA,"","","",SA,RIYAD,"",966920002470,""
467010,VISA,"","","",US,NATIONSBANK OF DELAWARE N.A.,"",8669025860,""
403240,VISA,"","","",US,FREEDOM CREDIT UNION,"",2156125900,""
423910,VISA,"","","",US,ARVEST BANK,"",8776182548,""
411775,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
417849,VISA,"","","",MX,LIVERPOOL,"",52629999,""
417008,VISA,"","","",US,BANK OF AMERICA,"",3038538424,""
438595,VISA,"","","",MY,CITIBANK BERHAD,"",60323833623,""
420767,VISA,"","","",US,CHASE,"",8009359935,""
428332,VISA,"","","",MY,MAYBANK,"",60378443696,""
412712,VISA,"","","",US,CENTRAL NATIONAL BANK,"",8882625456,""
466188,VISA,"","","",US,BB&T,"",8002265228,""
473691,VISA,"","","",US,WALMART,"",8779374098,""
496669,VISA,"","","",MY,STANDARD CHARTERED BANK MALAYSIA BERHAD,"",0060377189999,""
528074,MASTERCARD,"","","",,,"",,""
541413,MASTERCARD,"","","",US,FIFTH THIRD,"",8009723030,""
373391,AMEX,"","","",CA,AMERICAN EXPRESS,"",9054740870,""
549186,MASTERCARD,"","","",MY,MAYBANK,"",1300886688,""
429475,VISA,"","","",US,REGIONS BANK,"",(504) 278-1650,""
496623,VISA,"","","",MY,MAYBANK,"",1300886688,""
552851,MASTERCARD,"","","",US,CAPITAL ONE,"",8009557070,""
490744,VISA,"","","",DE,POSTBANK,"",01803040666,""
528208,MASTERCARD,"","","",TR,ZIRAAT BANKASÄ±,"",4440000,""
409259,VISA,"","","",US,AMERICAN NATIONAL BANK OF TEXAS,"",8007362189,""
490744,VISA,"","","",DE,POSTBANK,"",01803040666,""
443581,VISA,"","","",US,BANK NEWPORT,"",4016190298,""
547046,MASTERCARD,"","","",MX,SANTANDER,"",8003077309,""
512107,MASTERCARD,"","","",US,CITI,"",8006698488,""
546528,MASTERCARD,"","","",US,USAA,"",8005318722,""
402066,VISA,"","","",US,COASTAL FEDERAL CREDIT UNION,"",8008684262,""
441103,VISA,"","","",US,CHASE,"",8009359935,""
544927,MASTERCARD,"","","",US,KEYBANK NATIONAL ASSOCIATION,"",8005392968,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
410280,VISA,"","","",US,AMEGY,"",8667497459,""
489308,VISA,"","","",MY,PUBLIC,"","",""
481582,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
477291,VISA,"","","",MX,BBVA BANCOMER,"",52262663,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
467851,VISA,"","","",MY,HONG LEONG,"",60376268899,""
414776,VISA,"","","",US,U.S. BANK N.A. ND,"",8662344691,""
485620,VISA,"","","",US,"WELLS FARGO BANK NEVADA, N.A.","",800 225 5935,""
406032,VISA,"","","",US,CHASE,"",8002988016,""
528843,MASTERCARD,"","","",MX,BANAMEX,"",6367226799,""
555005,MASTERCARD,"","","",AU,COMMONWEALTH BANK OF AUSTRALIA,"",131576,""
477213,VISA,"","","",MX,BBVA BANCOMER,"","",""
425031,VISA,"","","",US,GREEN DOT,"",8667957597,""
402400,VISA,"","","",US,BANK OF AMERICA,"",2035154654,""
481588,VISA,"","","",US,BANK OF AMERICA,"",8882874637,""
551697,MASTERCARD,"","","",US,FIRST CONVENIENCE,"",8006779801,""
527497,MASTERCARD,"","","",BR,ITAU,"",551140014848,""
460035,VISA,"","","",BR,ITAU,"",551140014848,""
518710,MASTERCARD,"","","",CN,CHINA MERCHANTS,"",4008205555,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
551687,MASTERCARD,"","","",US,SECURITY SERVICE FEDERAL CREDIT UNION,"",8005277328,""
442732,VISA,"","","",US,CHASE,"",8002427338,""
463066,VISA,"","","",US,WHATCOM EDUCATIONAL CREDIT UNION,"",800-525-8703,""
491284,VISA,"","","",MX,HSBC,"",8003969665,""
429475,VISA,"","","",US,REGIONS BANK,"",(504) 278-1650,""
489591,VISA,"","","",MY,AEON CREDIT SERVICE,"",60327199999,""
473079,VISA,"","","",US,FIRST NATIONAL,"",6206942247,""
543805,MASTERCARD,"","","",US,USAA,"",8005318722,""
414170,VISA,"","","",MY,"","",622,""
537170,MASTERCARD,"","","",US,CHASE,"",8009359935,""
427178,VISA,"","","",US,REGIONS BANK,"",8002958472,""
548234,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
434258,VISA,"","","",US,WELLSFARGO,"",8008693557,""
544643,MASTERCARD,"","","",US,GECU,"",9157789221,""
441811,VISA,"","","",US,FIRST NATIONAL BANK OF OMAHA,"",8885303626,""
433477,VISA,"","","",US,FIRST CITIZENS BANK & TRUST COMPANY,"",8883234732,""
429320,VISA,"","","",MY,HONG LEONG BANK BERHAD,"",60376268899,""
551697,MASTERCARD,"","","",US,FIRST CONVENIENCE,"",8006779801,""
484810,VISA,"","","",MY,PUBLIC,"",0321768000,""
402318,VISA,"","","",MX,"","",8003969665,""
426684,VISA,"","","",US,CHASE,"",8005243880,""
531334,MASTERCARD,"","","",TR,BANK ASYA,"",08502224888,""
454818,VISA,"","","",AT,BANK AUSTRIA,"",43171111380,""
466188,VISA,"","","",US,BB&T,"",8002265228,""
601120,DISCOVER,"","","",US,DISCOVER,"",8003472683,""
526219,MASTERCARD,"","","",US,"CITIBANK SOUTH DAKOTA, N.A.","",8006273999,""
493173,VISA,"","","",MX,BANORTE,"",018002266783,""
475583,VISA,"","","",US,DELTA COMMUNITY CREDIT UNION,"",4047154725,""
432374,VISA,"","","",US,"WELLS FARGO BANK IOWA, NATIONAL ASSOCIATION","",8008693557,""
486831,VISA,"","","",US,WELLS FARGO,"",8008693557,""
454818,VISA,"","","",AT,BANK AUSTRIA,"",43171111380,""
543623,MASTERCARD,"","","",MY,UNITED OVERSEAS BANK (MALAYSIA) BERHAD,"",60326123333,""
373728,AMEX,"","","",US,AMERICANEXPRESS,"",8005284800,""
498431,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",8008472911,""
554629,MASTERCARD,"","","",MX,BBVA BANCOMER,"","",""
435583,VISA,"","","",US,APPLIED,"",4848402705,""
545510,MASTERCARD,"","","",US,BANCORPSOUTH BANK,"",1-888-797-7711,""
547146,MASTERCARD,"","","",MX,SANTANDER SERFIN,"",8003077309,""
483312,VISA,"","","",US,CHASE,"",8009359935,""
528689,MASTERCARD,"","","",GB,SANTANDER,"",441512648725,""
478200,VISA,"","","",US,CHASE,"",8002988016,""
552302,MASTERCARD,"","","",MY,STANDARD CHARTERED,"","",""
513046,MASTERCARD,"","","",FR,"","",33 143232271,""
466188,VISA,"","","",US,BB&T,"",8002265228,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
533248,MASTERCARD,"","","",US,COMERICA,"",8887411115,""
470134,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
492181,VISA,"","","",GB,LLOYDS,"",08453000000,""
482853,VISA,"","","",US,WELLS FARGO,"",8008693557,""
479124,VISA,"","","",US,CAPITAL ONE F.S.B.,"",8008670904,""
483950,VISA,"","","",US,TD BANKNORTH,"",8885618861,""
532473,MASTERCARD,"","","",BR,SUBMARINO,"",40014428,""
416081,VISA,"","","",ES,LA CAIXA,"",0034934953999,""
532220,MASTERCARD,"","","",US,WAMU,"",8007887000,""
601129,DISCOVER,"","","",US,DISCOVER,"",8003472683,""
449465,VISA,"","","",US,GOLDEN 1,"",8774653361,""
470543,VISA,"","","",MY,AMISLAMIC,"","",""
557909,MASTERCARD,"","","",MX,SANTANDER,"",8888458628,""
484162,VISA,"","","",ZA,FIRST NATIONAL,"",0860112244,""
525678,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
435921,VISA,"","","",,,"",,""
544161,MASTERCARD,"","","",US,CENTRUE,"",8004526045,""
548591,MASTERCARD,"","","",BR,HSBC,"",554133076110,""
414170,VISA,"","","",MY,"","",622,""
376528,AMEX,"","","",BR,AMERICAN EXPRESS,"",553421026266,""
400022,VISA,"","","",US,NAVY FEDERAL CREDIT UNION,"",8888426328,""
498401,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",8003969665,""
490744,VISA,"","","",DE,POSTBANK,"",01803040666,""
471999,VISA,"","","",US,INDANA HEARTLAND,"",7658543067,""
557621,MASTERCARD,"","","",US,SUNTRUST,"",8007868787,""
523999,MASTERCARD,"","","",MY,STANDARD CHARTERED,"","",""
517545,MASTERCARD,"","","",US,HUNTINGTON,"",8004802265,""
492181,VISA,"","","",GB,LLOYDS,"",08453000000,""
515599,MASTERCARD,"","","",US,CAPITAL ONE,"",8009557070,""
455357,VISA,"","","",MY,PUBLIC BANK BERHAD,"",0321768000,""
541330,MASTERCARD,"","","",US,"","",31 30 283 51 11,""
540492,MASTERCARD,"","","",TH,SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED,"",027777777,""
540067,MASTERCARD,"","","",MY,MAYBANK,"",60378443696,""
548293,MASTERCARD,"","","",BR,BRADESCO,"",6367227111,""
486796,VISA,"","","",US,CHASE,"",8009359935,""
601130,DISCOVER,"","","",US,DISCOVER,"",8003472683,""
414737,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
473702,VISA,"","","",US,WELLS FARGO,"",8008693557,""
453211,VISA,"","","",BR,BRADESCO,"",40020022,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
479511,VISA,"","","",US,COMERICA BANK,"",800-572-6620,""
426428,VISA,"","","",US,BANK OF AMERICA,"",8004212110,""
473703,VISA,"","","",US,WELLS FARGO,"",8008693557,""
431351,VISA,"","","",US,BANK OF AMERICA,"",8004212110,""
451187,VISA,"","","",MO,BANCO NACIONAL ULTRAMARINO SA,"",0085328335533,""
510594,MASTERCARD,"","","",US,TEXAS TRUST CREDIT UNION,"",8005273600,""
409601,VISA,"","","",BR,BRADESCO,"",5432612233,""
421766,VISA,"","","",US,BANK OF AMERICA N.T. & S.A.,"",8006228731,""
450231,VISA,"","","",CA,CIBC,"",8004654653,""
557615,MASTERCARD,"","","",US,BREMER,"",8004247787,""
434256,VISA,"","","",US,WELLS FARGO,"",8008693557,""
443044,VISA,"","","",US,PNCBANK,"",8887622265,""
544612,MASTERCARD,"","","",CA,CANADIAN TIRE,"",8004596415,""
473701,VISA,"","","",MX,INBURSA,"",8008472911,""
400388,VISA,"","","",US,TEXAS BANK & TRUST,"",8004237503,""
466189,VISA,"","","",US,BB&T,"",8002265228,""
490744,VISA,"","","",DE,POSTBANK,"",01803040666,""
422061,VISA,"","","",BR,SANTANDER BANESPA,"",08007023535,""
446540,VISA,"","","",US,"WELLS FARGO BANK NEVADA, N.A.","",8006424720,""
414170,VISA,"","","",MY,"","",622,""
480213,VISA,"","","",US,"CAPITAL ONE, F.S.B.","",8008670904,""
551697,MASTERCARD,"","","",US,FIRST CONVENIENCE,"",8006779801,""
434769,VISA,"","","",US,CHASE,"",9852498250,""
546616,MASTERCARD,"","","",US,CITI,"",8887662484,""
493161,VISA,"","","",MX,BBVA BANCOMER,"",8008472911,""
442959,VISA,"","","",US,"","",608-836-2487,""
519667,MASTERCARD,"","","",US,SUNTRUST,"",8007868787,""
455255,VISA,"","","",MX,BANAMEX,"",8002262639,""
494133,VISA,"","","",MX,SANTANDER,"",8003969665,""
414170,VISA,"","","",MY,"","",622,""
414709,VISA,"","","",US,CAPITAL ONE BANK,"",800-955-7070,""
498453,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",40040001,""
446542,VISA,"","","",US,"WELLS FARGO BANK NEVADA, N.A.","",8006424720,""
520416,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
554593,MASTERCARD,"","","",RO,UNICREDIT TIRIAC,"",40212002020,""
443159,VISA,"","","",MY,HONG LEONG,"",1800388830,""
515894,MASTERCARD,"","","",BR,BANCO COOPERATIVO DO BRASIL S/A ,"",6132175200,""
376449,AMEX,"","","",BR,BRADESCO,"",553421026266,""
498423,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",551128457820,""
544927,MASTERCARD,"","","",US,KEYBANK NATIONAL ASSOCIATION,"",8005392968,""
493161,VISA,"","","",MX,BBVA BANCOMER,"",8008472911,""
435142,VISA,"","","",US,BB&T,"",8002265228,""
496623,VISA,"","","",MY,MAYBANK,"",1300886688,""
540791,MASTERCARD,"","","",US,CAPITAL ONE,"",8009557070,""
402140,VISA,"","","",US,FIRST NATIONAL BANK OF MIFFLINTOWN,"",513-579-5638,""
539974,MASTERCARD,"","","",MY,HONG LEONG,"",60326161133,""
488893,VISA,"","","",US,BANK OF AMERICA,"",8004212110,""
539981,MASTERCARD,"","","",MY,STANDARD CHARTERED,"",0377118888,""
